Date,Site,Species,Pittag,Elastomer,OldNew,Sex,Tissue,SVL,Tail removed,Tail regrown,Weight,LatLoc,Sub,Size,Meso,LongLoc,Stage,PhotoID,PhotoID,PhotoSVL,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,HeightTail,Notes
7/21/2021,LowerZigZag,GP,900215000822793,NA,N,M,Y,NA,0,0,12.3,WE,R,36,RF,295,A,112-0762,112-0763,86.65,20.07,13.49,62.53,13.38,6.38,5.81,10.86,10.51,WRONG TAG NUMBER IN PHOTO
7/21/2021,LowerZigZag,GP,900215000822726,NA,N,F,Y,NA,0,0,7.8,WE,R,39,RF,240,A,112-0764,112-0765,87.12,22.33,12.82,60.46,12.05,5.15,5.74,9.92,8.53,
7/21/2021,LowerZigZag,GP,900215000822789,NA,N,U,Y,NA,0,0,2.2,WE,R,25,RF,367,L,112-0766,112-0767,55.75,13.22,9.65,39.94,8.16,2.98,NA,6.69,6.68,
7/21/2021,LowerZigZag,GP,900215000822785,NA,N,U,Y,NA,3,0,1.9,WE,R,15,RF,281,L,112-0768,112-0769,52.6,13.24,9.23,36.94,8.06,3.57,2.34,6.4,6.27,
7/21/2021,LowerZigZag,GP,900215000822703,NA,N,F,Y,NA,0,0,13.3,WE,R,30,RF,247,A,112-0770,112-0771,97.52,20.86,13.81,70.41,13.65,5.57,5.48,10.55,9.67,EGGS VERY VISIBLE 
7/22/2021,LowerParadise,GP,900215000822739,NA,N,F,Y,NA,0,0,5.8,WE,R,38,PL,33,A,112-0773,112-0774,69.45,17.9,10.48,47.62,10.73,4.86,4.64,8.3,6.34,
7/22/2021,LowerParadise,GP,900215000822615,NA,O,F,N,NA,80,65,5.6,B,R,32,RF,40,A,112-0772,NA,72.03,15.53,11.85,51.69,11.3,5.15,2.89,8.79,NA,TAIL REMOVED SEVERAL TIMES
7/22/2021,LowerParadise,DF,900215000823258,NA,N,M,N,52,0,0,3.5,WE,R,29,RF,400,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/22/2021,LowerParadise,GP,900215000822740,NA,N,F,Y,NA,0,0,9.1,WE,R,36,RF,363,A,112-0775,112-0776,76.4,20.02,12.2,52.71,12.1,5.25,5.99,9.6,9.48,
7/22/2021,LowerParadise,GP,900215000822708,NA,N,U,Y,40,5,5,1.3,WE,R,35,RF,260,L,112-0777,112-0778,40.68,11.07,6.54,26.44,6.33,2.36,2.36,4.88,6.77,
7/22/2021,LowerParadise,GP,900215000822738,NA,N,F,Y,NA,0,0,7.6,WE,R,19,PL,500,A,112-0779,112-0780,71.86,17.22,11.19,50.73,11.12,4.63,5.6,8.86,10.48,
7/22/2021,LowerParadise,GP,900215000822748,NA,N,U,N,NA,70,15,3.9,WE,R,29,RF,255,L,112-0781,112-0782,64.33,16.09,9.91,45.17,10.45,5.43,4.65,7.12,8.13,
7/22/2021,LowerParadise,GP,900215000822838,NA,N,F,Y,NA,0,0,6.3,T,R,23,RF,328,A,112-0783,112-0784,68.57,15.95,10.3,45.66,10.66,3.67,4.58,8.31,8.76,ORIGINALLY TAGGED AS 90021500822759 BUT FOUND ON 8/10 WITH SCAR AT SAME METER MARK
7/22/2021,LowerParadise,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,17,PL,138,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/23/2021,UpperParadise,GP,900215000822779,NA,N,F,Y,NA,0,0,7.3,WE,R,39,RF,64,A,112-0786,112-0787,77.83,17.54,11.69,55.04,11.62,5.41,5.34,8.76,10.1,
7/23/2021,UpperParadise,GP,900215000822750,NA,N,M,Y,NA,0,0,6.8,T,R,25,RF,27,A,112-0788,112-0789,72.39,17.77,11.2,50.16,11.91,4.04,5.14,8.22,8.32,
7/23/2021,UpperParadise,GP,900215000822705,NA,O,F,N,NA,5,0,5.9,WE,R,20,PL,69,A,112-0785,NA,70.37,18.3,11.23,48.13,10.14,4.55,3.74,8.34,NA,
7/23/2021,UpperParadise,GP,900215000822736,NA,N,F,Y,NA,0,0,6.3,T,R,62,RF,159,A,112-0790,112-0791,75.58,21.07,12.19,51.28,11.67,5.33,5.45,8.75,8.14,
7/23/2021,UpperParadise,GP,900215000822794,NA,N,U,Y,NA,0,0,6.2,T,R,33,RF,105,L,112-0792,112-0793,65.51,15.47,11.65,45.53,12.24,3.92,2.35,8.15,8.41,
7/23/2021,UpperParadise,GP,900215000822800,NA,N,F,Y,NA,20,10,8.3,T,R,40,RF,130,A,112-0794,112-0795,74.95,17.92,11.44,52.5,11.59,6.15,3.96,8.96,9.07,
7/23/2021,UpperParadise,GP,NA,NA,N,U,N,31,0,0,0.7,WE,R,32,RF,7,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2021,UpperParadise,GP,NA,NA,N,U,N,33,0,0,0.7,WE,R,29,PL,139,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2021,UpperParadise,GP,NA,NA,N,U,N,34,0,0,0.8,WE,R,24,RF,130,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2021,UpperParadise,GP,900113001674904,NA,O,U,Y,NA,2,0,3.1,T,R,32,PL,79,L,112-0796,NA,49.4,11.05,9.35,35.6,8.3,4.18,2.5,6.87,NA,
7/23/2021,UpperParadise,GP,900215000822725,NA,N,M,Y,NA,4,0,14.8,WE,R,35,RF,239,A,112-0797,112-0798,102.51,27.65,15.51,68.4,13.86,4.87,4.53,11.3,10.53,
7/23/2021,UpperParadise,GP,900215000822549,NA,O,F,N,NA,5,1,6.7,WE,R,61,RF,290,A,112-0799,NA,74.76,18.92,11.08,51.65,10.09,5.64,2.37,8.97,NA,
7/23/2021,UpperParadise,GP,NA,NA,N,U,N,30,0,0,0.6,T,R,20,RF,340,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/23/2021,UpperParadise,GP,900215000822747,NA,N,U,Y,NA,0,0,4.8,T,R,27,RF,433,L,112-0801,112-0802,58.56,14.85,10.19,40.5,11.35,3.33,2.75,7.65,8.61,
7/23/2021,UpperParadise,GP,900215000822706,NA,N,U,Y,NA,0,0,6.4,WE,R,36,RF,500,L/M,112-0803,112-0804,68.71,16.54,11.68,47.7,11.94,5.13,3.97,8.38,9.22,CHANGING COLOR BUT STILL HAD GILLS
7/23/2021,UpperParadise,GP,900113001674882,NA,O,U,Y,NA,3,3,4.8,T,R,40,RF,475,L,112-0800,NA,53.21,15.51,9.45,37.7,9.87,3.25,4.51,7,NA,
7/23/2021,UpperParadise,GP,900215000822774,NA,N,U,Y,NA,5,5,3.2,T,R,33,RF,470,L,112-0806,112-0807,53.29,13.66,9.23,36.65,8.06,3.3,3.08,6.33,7.44,
7/23/2021,UpperParadise,GP,900215000822718,NA,N,U,Y,NA,0,0,1.4,WE,R,27,PL,411,L,112-0808,112-0809,41.02,11.32,7.43,27.58,6.84,2.91,2.37,4.91,6.27,
7/23/2021,UpperParadise,GP,900215000822499,NA,N,U,Y,NA,5,5,2.3,T,R,31,RF,467,L,112-0812,112-0813,48.65,11.91,8.34,33,7.46,3.09,2.32,5.79,6.69,
7/23/2021,UpperParadise,GP,900113001674104,NA,O,U,N,NA,3,0,2.5,WE,R,40,RF,450,L,112-0805,,46,13.41,9.04,32.96,8.16,3.62,NA,6.5,NA,
7/23/2021,UpperParadise,GP,900215000822712,NA,N,U,Y,NA,0,0,2.5,WE,R,49,PL,440,L,112-0810,112-0811,52.31,13.35,9.36,36.34,7.68,4.73,3.47,6.2,8.02,
7/23/2021,UpperParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,40,RF,49,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/23/2021,UpperParadise,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,28,RF,135,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/23/2021,UpperParadise,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,33,RF,139,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/23/2021,UpperParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,50,RF,454,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/23/2021,UpperParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,27,RF,214,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/24/2021,UpperZigZag,GP,900215000822419,NA,N,F,Y,NA,30,25,5.7,WE,R,25,RF,69,A,112-0814,112-0815,72.46,17.1,10.82,50.77,10.21,5.33,4.39,8.36,7.18,
7/24/2021,UpperZigZag,GP,900215000822450,NA,N,M,Y,NA,0,0,7.3,T,R,21,RF,158,A,112-0816,112-0817,74.05,17.89,11.08,51.47,10.86,4.92,5.24,8.05,7.31,
7/24/2021,UpperZigZag,GP,900215000822437,NA,N,U,Y,NA,3,2,3.6,T,R,23,PL,140,L,112-0818,112-0819,55.07,14.3,9.67,37.95,8.66,3.87,2.88,6.73,7.34,
7/24/2021,UpperZigZag,GP,900215000822431,NA,N,F,Y,NA,0,0,5.9,WE,R,27,RF,89,A,112-0820,112-0821,68.89,17.34,11.07,47.91,10.4,5.59,5.01,7.93,NA,
7/24/2021,UpperZigZag,GP,900215000822426,NA,N,U,Y,NA,0,0,3.4,T,R,22,PL,244,L,112-0823,112-0824,54.66,13.74,9.96,37.36,9.1,3.28,3.67,6.64,6.84,
7/24/2021,UpperZigZag,GP,900113001674064,NA,O,M,Y,NA,2,0,11.5,T,R,40,RF,222,A,112-0822,NA,88.84,23.73,14.19,61.18,12.49,6.18,NA,10.44,NA,
7/24/2021,UpperZigZag,GP,900215000822479,NA,N,F,Y,NA,0,0,6.3,WE,R,22,RF,256,A,112-0826,112-0827,72.27,16.97,10.96,50.54,11.07,5.31,3.55,8.53,5.23,
7/24/2021,UpperZigZag,GP,900215000822432,NA,N,M,Y,NA,20,20,16.3,WE,R,28,RF,270,A,112-0829,112-0830,100.73,22.52,15.29,70.46,15.75,5.84,5.68,12.2,11.35,
7/24/2021,UpperZigZag,GP,900215000822462,NA,N,U,Y,NA,0,0,6.2,WE,R,33,PL,290,L,112-0832,112-0833,62.77,15.34,10.55,43,11.35,4.89,3.53,8.09,8.91,
7/24/2021,UpperZigZag,GP,900215000823054,NA,O,F,N,NA,5,1,10.5,WE,R,31,PL,293,A,112-0825,NA,81.18,22.73,12.25,54.53,12.68,5.69,3.53,10.1,NA,
7/24/2021,UpperZigZag,GP,900215000823061,NA,O,F,N,NA,3,1,6.4,T,R,32,RF,358,A,112-0828,NA,72.38,17.78,11.27,48.86,10.5,5,3.64,8.73,NA,
7/24/2021,UpperZigZag,GP,900215000823175,NA,O,M,Y,NA,3,1,8.8,WE,R,60,PL,355,A,112-0831,NA,75.04,19.9,11.98,49.16,11.74,4.45,3.81,9.22,NA,
7/24/2021,UpperZigZag,GP,900215000822416,NA,N,M,Y,NA,0,0,7.2,WE,R,60,PL,415,A,112-0836,112-0837,78.29,19.53,12.03,53.17,11.14,4.5,5.18,8.75,7.1,
7/24/2021,UpperZigZag,GP,900215000822466,NA,N,F,Y,NA,0,0,14.5,T,R,60,RF,452,A,112-0838,112-0839,100.26,23.89,14.52,70.38,13.77,5.33,6.05,11.06,9.56,
7/24/2021,UpperZigZag,GP,900215000822673,NA,O,M,N,NA,5,0,8.5,WE,R,38,RF,443,A,112-0834,NA,76.19,18.84,13.08,53.12,11.88,5.02,3.08,9.74,NA,
7/24/2021,UpperZigZag,GP,900215000822464,NA,N,U,Y,NA,0,0,4.2,T,R,25,PL,465,L,112-0840,112-0841,60.44,13.56,9.68,41.95,9.34,4.38,3.92,6.86,7.06,
7/24/2021,UpperZigZag,GP,999002018052294,NA,O,U,Y,NA,10,10,6.9,T,R,25,PL,465,L/M,112-0835,NA,74.37,18.26,11.82,49.36,11.54,4.21,4.64,9.73,NA,CHANGING COLOR BUT STILL HAS GILLS
7/24/2021,UpperZigZag,GP,900215000822478,NA,N,U,Y,NA,0,0,3.0,T,R,22,RF,479,L,112-0842,112-0843,45.47,11.08,8.2,33.02,8.28,2.65,2.89,5.82,5.31,
7/24/2021,UpperZigZag,GP,NA,NA,N,U,N,35,0,0,1.2,T,R,28,PL,478,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,24,RF,251,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,45,RF,320,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,10,PL,120,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,18,PL,144,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,44,PL,140,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,25,PL,465,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,25,PL,465,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/24/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,38,PL,495,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/25/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,38,PL,495,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/1/2021,LowerBear,GP,900215000822839,NA,N,F,Y,NA,20,15,8.6,T,R,32,RF,145,A,112-0844,112-0845,82.96,21.39,11.98,54.24,12.31,5.74,5.63,8.46,9.83,
8/1/2021,LowerBear,GP,900215000822829,NA,N,U,Y,NA,0,0,2.9,WE,R,32,PL,122,L,112-0846,112-0847,56.58,14.24,9.35,44.97,9.74,4.74,4.71,6.83,6.95,
8/1/2021,LowerBear,GP,900215000822816,NA,N,F,Y,NA,40,30,4.8,WE,R,23,PL,48,A,112-0848,112-0849,70.9,19.44,11.07,46.15,10.8,5.21,6.53,7.56,8.07,
8/1/2021,LowerBear,GP,900215000822815,NA,N,M,Y,NA,10,10,7.7,WE,R,18,PL,190,A,112-0850,112-0851,78.32,21.9,11.95,53.14,12.22,6.22,6.61,8.43,9.16,
8/1/2021,LowerBear,GP,900215000822872,NA,N,U,Y,NA,5,5,2.2,WE,R,36,PL,264,L,112-0852,112-0853,48.19,11.97,8.28,34.98,8.42,3.62,2.86,5.23,5.53,
8/1/2021,LowerBear,GP,NA,NA,N,U,N,34,10,10,1.0,T,R,38,PL,266,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/1/2021,LowerBear,DF,900113001674248,NA,N,F,N,54,90,60,3.1,WE,R,15,RF,325,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2021,LowerBear,GP,900215000822833,NA,N,U,Y,NA,0,0,1.4,WE,R,40,PL,396,L,112-0854,112-0855,46.32,12.05,8.2,31.17,6.96,3.89,3.11,5.11,5.49,
8/1/2021,LowerBear,GP,900113001674396,NA,O,U,Y,NA,2,2,4.9,WE,R,43,RF,466,L,112-0856,NA,64.72,17.05,11.32,44.88,10.43,5.22,4.6,7.72,NA,
8/1/2021,LowerBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,31,PL,381,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/1/2021,LowerBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,18,RF,445,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/1/2021,LowerBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,35,RF,111,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED & TOO SMALL
8/1/2021,LowerBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,20,RF,291,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/1/2021,LowerBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,20,RF,296,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED & TOO SMALL
8/1/2021,UpperBear,GP,900215000822445,NA,N,U,Y,NA,0,0,2.0,WE,R,22,RF,122,L,108-0924,108-0925,45.27,11.29,8.73,30.54,7.09,2.91,3.09,5.09,6.08,
8/1/2021,UpperBear,GP,900215000822469,NA,N,U,Y,37,17,17,0.9,WE,R,22,RF,116,L,108-0926,108-0927,35.17,10.09,6.52,24.07,5.73,2.36,2.39,3.7,4.6,
8/1/2021,UpperBear,GP,900215000822444,NA,N,U,Y,39,0,0,1.0,WE,R,36,PL,128,L,108-0928,108-0929,37.83,9.95,6.7,26.75,5.87,2.94,2.33,4.24,5.06,
8/1/2021,UpperBear,GP,900215000822465,NA,N,U,Y,NA,5,5,2.7,T,R,17,RF,56,L,108-0930,108-0931,52.83,13.21,9.33,37.46,7.76,3.62,3.52,6.17,9.76,
8/1/2021,UpperBear,DF,900215000823255,NA,N,M,N,56,0,0,4.0,T,R,33,RF,141,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2021,UpperBear,GP,900215000822441,NA,N,U,Y,NA,0,0,3.4,WE,R,33,RF,137,L,108-0932,108-0933,52.19,12.56,9.63,35.31,8.37,3.14,3.21,6.56,8.72,
8/1/2021,UpperBear,GP,900215000822412,NA,N,U,Y,NA,10,3,3.3,T,R,18,PL,164,L,108-0934,108-0935,54.5,13.2,9.74,38.36,9.05,3.06,2.81,6.71,7.14,
8/1/2021,UpperBear,GP,900215000822456,NA,N,U,Y,NA,8,5,3.6,WE,R,27,PL,192,L,108-0936,108-0937,55.36,13.56,10.15,38.85,9.29,3.34,2.93,6.67,7.68,
8/1/2021,UpperBear,GP,900215000822425,NA,N,F,Y,NA,0,0,6.2,WE,R,45,PL,191,A,108-0939,108-0940,71.34,18.3,10.7,46.94,10.53,4.43,4.06,8.24,8.15,
8/1/2021,UpperBear,DF,900215000823211,NA,N,M,N,45,0,0,2.2,WE,R,46,RF,145,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2021,UpperBear,GP,900215000823062,NA,O,M,N,NA,4,1,7.8,WE,R,27,PL,194,A,108-0938,NA,81.1,23.2,13.31,53.2,12.06,5.17,5.46,8.91,NA,
8/1/2021,UpperBear,GP,NA,NA,N,U,N,28,0,0,0.5,WE,R,60,RF,183,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/1/2021,UpperBear,GP,NA,NA,N,U,N,30,1,0,0.6,WE,R,25,RF,178,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/1/2021,UpperBear,GP,900215000822427,NA,N,U,Y,NA,5,5,5.3,T,R,20,RF,224,L,108-0941,108-0942,59.17,14.67,10.08,40.45,11.28,2.81,2.79,7.37,7.02,
8/1/2021,UpperBear,GP,900215000822424,NA,N,U,Y,NA,60,15,5.4,T,R,36,RF,270,M,108-0944,108-0945,65.88,14.04,9.58,46.18,11.22,4.86,4.31,8.1,8.05,"ADULT COLOR, GILLS ARE VERY REDUCED!"
8/1/2021,UpperBear,DF,900113001674342,NA,O,M,N,56,0,0,4.7,WE,R,45,RF,302,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2021,UpperBear,GP,999002018052491,NA,O,F,N,NA,5,5,6.4,WE,R,42,RF,275,A,108-0943,NA,72.96,19.91,11.16,47.68,10.33,4.4,4.84,8.5,NA,
8/1/2021,UpperBear,GP,900215000822406,NA,N,F,Y,NA,0,0,4.4,WE,R,38,RF,303,A,108-0947,108-0948,61.55,15.55,10.07,41.83,8.96,3.45,3.64,7.49,7.17,
8/1/2021,UpperBear,GP,900215000822436,NA,N,M,N,NA,50,0,10.3,T,R,31,RF,346,A,108-0949,108-0950,87.29,22.32,12.91,59.45,12.62,5.61,6.54,10.14,11.5,
8/1/2021,UpperBear,GP,900215000822489,GBO1-4-7,O,M,Y,NA,60,40,11.9,WE,R,19,PL,368,A,108-0953,108-0954,92.97,24.09,15.02,63.21,14.85,4.92,6.09,10.58,9.95,ORANGE MARK (7) OVER ARM INSTEAD OF HEAD
8/1/2021,UpperBear,GP,900215000822435,NA,N,F,Y,NA,5,0,5.9,T,R,33,RF,342,A,108-0951,108-0952,70.34,17.99,10.24,48.26,10.09,4.06,5.18,7.73,8.96,
8/1/2021,UpperBear,DF,900215000823284,NA,N,F,N,52,0,0,2.9,WE,R,20,RF,477,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/1/2021,UpperBear,GP,900215000822433,NA,N,U,Y,NA,0,0,2.8,WE,R,13,RF,394,L,108-0956,108-0957,50.1,11.49,8.43,35.43,8.11,3.27,3.49,6.12,6.69,
8/1/2021,UpperBear,GP,900215000822525,NA,O,U,N,NA,5,2,2.1,WE,R,23,PL,425,L,108-0955,NA,44.95,12.42,8.36,28.78,7.36,2.41,2.84,5.64,NA,
8/1/2021,UpperBear,GP,900215000822485,NA,N,U,Y,NA,0,0,3.1,T,R,37,RF,480,L,108-0958,108-0959,52.5,13.84,8.79,35.55,8.52,2.98,2.25,6.08,6.4,
8/1/2021,UpperBear,GP,900215000822494,NA,N,U,Y,NA,0,0,4.4,WE,R,21,PL,406,L,108-0961,108-0962,56.54,13.47,9.15,39.15,9.94,3.58,3.02,6.78,7.37,
8/1/2021,UpperBear,GP,NA,NA,N,U,N,28,0,0,0.6,WE,R,23,RF,396,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/1/2021,UpperBear,GP,NA,NA,N,U,N,32,0,0,0.6,WE,R,19,RF,428,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/1/2021,UpperBear,GP,999002018052105,NA,O,M,Y,NA,10,10,22.8,T,R,32,RF,386,A,108-0960,NA,102.3,28.16,16.01,70.43,17.84,6.62,6.56,11.71,NA,
8/1/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,40,PL,147,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/1/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,55,PL,370,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
8/2/2021,LowerZigZag,GP,900215000822353,NA,O,U,N,NA,5,5,4.4,WE,R,29,RF,352,L,112-0857,NA,66.35,20.72,10.54,43.47,9.66,3.98,3.95,7.93,NA,LEECHES ON SIDE
8/2/2021,LowerZigZag,DF,900215000823267,NA,N,M,N,45,0,0,2.0,WE,R,52,PL,316,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/2/2021,LowerZigZag,GP,900215000822440,NA,N,U,Y,46,0,0,1.7,WE,R,30,RF,228,L,112-0858,112-0859,44.04,12.81,8.21,30.76,7.06,3.24,3.04,5.22,6,LEECHES ON BODY
8/2/2021,LowerZigZag,GP,900215000822467,NA,N,U,Y,NA,5,3,1.8,WE,R,20,RF,253,L,112-0860,112-0861,44.06,12.3,8.03,31.56,7.41,2.55,2.79,5.34,6.06,
8/2/2021,LowerZigZag,GP,900215000822451,NA,N,F,Y,NA,0,0,16.5,WE,R,28,RF,257,A,112-0862,112-0863,98.59,23.54,13.59,69.72,16.42,4.21,5.89,10.2,11.13,WITH EGGS!
8/3/2021,LowerParadise,GP,NA,NA,N,U,N,31,0,0,0.8,T,R,20,RF,10,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
8/3/2021,LowerParadise,GP,900215000822875,NA,N,F,Y,NA,50,45,8.9,WE,R,22,PL,23,A,112-0864,112-0865,84.74,21.89,12.69,55.26,12.51,6.25,5.81,8.5,8.94,
8/3/2021,LowerParadise,GP,900215000822865,NA,N,F,Y,NA,0,0,5.7,WE,R,30,RF,107,A,112-0866,112-0867,78.35,17.1,10.37,53.75,8.68,5.88,4.92,7.54,6.24,
8/3/2021,LowerParadise,DF,900113001674267,NA,N,M,N,59,0,0,4.2,WE,R,15,RF,147,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,LowerParadise,GP,900215000822898,NA,N,F,Y,NA,0,0,10.3,WE,R,15,RF,345,A,112-0868,112-0869,84.24,19.65,11.72,56.58,20.33,6.13,4.98,9.28,11.52,
8/3/2021,LowerParadise,DF,900113001674243,NA,N,M,N,48,0,0,2.7,WE,R,11,PL,332,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,LowerParadise,GP,NA,NA,N,U,N,34,0,0,0.8,WE,R,20,PL,383,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,LowerParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,18,RF,0,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,LowerParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,15,RF,64,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,LowerParadise,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,20,RF,400,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,UpperParadise,GP,900215000822404,NA,N,U,Y,NA,0,0,1.5,T,R,31,RF,476,L,108-0964,108-0963,43.23,12.01,8.56,29.44,7.7,3.04,3.45,4.98,6.09,
8/3/2021,UpperParadise,DF,900215000823263,NA,N,M,N,63,0,0,4.8,B,R,18,RF,337,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,UpperParadise,GP,900215000822481,NA,N,U,Y,NA,0,0,3.4,WE,R,27,RF,493,L,108-0965,108-0966,52.7,13.86,9.22,38.13,8.1,4.27,4.01,6.09,6.43,
8/3/2021,UpperParadise,GP,900215000822422,NA,N,U,Y,NA,0,0,3.1,WE,R,31,RF,485,L,108-0967,108-0968,53.09,12.56,8.68,38.6,8.67,3.23,3.49,5.31,6.18,
8/3/2021,UpperParadise,DF,900215000823274,NA,N,M,N,63,50,30,6.6,WE,R,37,C,280,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,UpperParadise,DF,900215000823225,NA,N,M,N,57,0,0,4.6,WE,R,32,RF,262,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
8/3/2021,UpperParadise,GP,900113001674765,NA,O,U,Y,NA,10,9,6.5,WE,R,60,RF,361,L,108-0969,NA,65.17,15.14,11.1,50,10.26,4.46,4.91,8.15,NA,
8/3/2021,UpperParadise,GP,900215000822555,NA,O,U,N,NA,5,5,5.0,WE,R,34,PL,460,L,108-0971,NA,55.11,13.45,9.39,43.53,10.16,4.15,4.37,7.09,NA,
